id,sentence,sense_key,targets
d0000.s1279.t0003,Men han er tydelig på at partiet har et annet syn på det offentliges rolle når det [TGT] gjelder [TGT] finansiering av kulturlivet i byen .,"['8334', '4985', '8326', '8335', '19962']",[0]
d0000.s1279.t0004,Men han er tydelig på at partiet har et annet syn på det offentliges rolle når det gjelder finansiering av kulturlivet i [TGT] byen [TGT] .,"['22867', '1981', '8899']",[2]
d0000.s1281.t0000,Det er et [TGT] stykke [TGT] å gå .,"['23603', '47631', '2443', '34208', '25989', '433', '22115', '8805', '40810', '434', '8822', '2444', '22114', '2816']",[0]
d0000.s1282.t0001,I 2009 leverte statlige instanser innsigelser mot nesten en tredel av de [TGT] kommunale [TGT] planene i Hordaland .,['6200'],[0]
d0000.s1282.t0002,I 2009 leverte statlige instanser innsigelser mot nesten en tredel av de kommunale [TGT] planene [TGT] i Hordaland .,"['2719', '26800', '4445', '16366', '40791', '50371', '50357', '35450', '23793']",[1]
d0000.s1283.t0000,Særlig alle dem som [TGT] lider [TGT] fordi de er fattige .,"['18719', '54587', '54626']",[0]
d0000.s1283.t0001,Særlig alle dem som lider fordi de er [TGT] fattige [TGT] .,"['5806', '5910', '15183', '14633']",[3]
d0000.s1290.t0000,En slik [TGT] utvikling [TGT] kan det se ut som om visestatsminister Lars Barfoed fra de konservative tar hensyn til .,"['7142', '841', '16023', '8123', '19807', '794']",[3]
d0000.s1294.t0000,Penguins [TGT] vinner [TGT] på den aller deiligste måten .,"['18628', '20076', '18627', '18180']",[3]
d0000.s1294.t0001,Penguins vinner på den aller deiligste [TGT] måten [TGT] .,"['54932', '28173', '799', '809', '5333']",[2]
d0000.s1297.t0000,"Målet er å skinne mest mulig og få oppmerksomhet , [TGT] vinne [TGT] alles øyne på dansegulvet , ikke sant , sier sjefdesigner Seija Niskanen hos Chrisanne .","['18627', '18180', '20076', '18628']",[1]
d0000.s1297.t0001,"Målet er å skinne mest mulig og få oppmerksomhet , vinne alles [TGT] øyne [TGT] på dansegulvet , ikke sant , sier sjefdesigner Seija Niskanen hos Chrisanne .","['11014', '38068', '14435']",[0]
d0000.s1301.t0000,"Han er [TGT] positiv [TGT] til en NHL-utvidelse til Europa i framtida , men er skeptisk med tanke på at det kan bli mye reising .","['6317', '15013', '14924']",[0]
d0000.s1301.t0001,"Han er positiv til en NHL-utvidelse til Europa i [TGT] framtida [TGT] , men er skeptisk med tanke på at det kan bli mye reising .","['3952', '20', '54925']",[0]
d0000.s1303.t0001,"Forretten lyder [TGT] navnet [TGT] ""Coquilles St. Jacques Prince de Norvege"" , som er grillet kamskjell på norsk spekeskinke - med trøffelhonningvinaigrette , ruccolasalat og ristede gresskarkjerner .","['34570', '21188', '14879', '47661']",[0]
d0000.s1303.t0004,"Forretten lyder navnet ""Coquilles St. Jacques Prince de Norvege"" , som er grillet kamskjell på [TGT] norsk [TGT] spekeskinke - med trøffelhonningvinaigrette , ruccolasalat og ristede gresskarkjerner .","['13203', '27844']",[1]
d0000.s1303.t0008,"Forretten lyder navnet ""Coquilles St. Jacques Prince de Norvege"" , som er grillet kamskjell på norsk spekeskinke - med trøffelhonningvinaigrette , ruccolasalat og ristede [TGT] gresskarkjerner [TGT] .",['10763'],[0]
d0000.s1304.t0001,"I går antydet han at slike langsiktige [TGT] kan [TGT] brukes til å sikre Fr.p.-støtte for budsjettet , selv om partiet ikke er fornøyd med de tallene som serveres .","['39701', '39700', '5370']",[1]
d0000.s1304.t0002,"I går antydet han at slike langsiktige kan [TGT] brukes [TGT] til å sikre Fr.p.-støtte for budsjettet , selv om partiet ikke er fornøyd med de tallene som serveres .","['31495', '7865', '18967']",[1]
d0000.s1304.t0003,"I går antydet han at slike langsiktige kan brukes til å [TGT] sikre [TGT] Fr.p.-støtte for budsjettet , selv om partiet ikke er fornøyd med de tallene som serveres .","['30988', '43265', '18843', '30997', '30987', '17507', '30986', '19087', '7608', '31049']",[3]
d0000.s1304.t0007,"I går antydet han at slike langsiktige kan brukes til å sikre Fr.p.-støtte for budsjettet , selv om partiet ikke er [TGT] fornøyd [TGT] med de tallene som serveres .",['14637'],[0]
d0000.s1305.t0000,"Hun har [TGT] spurt [TGT] og gravd , om mødre , om fedre , om barna , kona , elskerinner , jobben , fedrelandet , drømmer , fantasier , sorg , lykke , ære .","['31530', '18809', '31862', '18813', '31841', '31837', '31846']",[6]
d0000.s1305.t0001,"Hun har spurt og gravd , om [TGT] mødre [TGT] , om fedre , om barna , kona , elskerinner , jobben , fedrelandet , drømmer , fantasier , sorg , lykke , ære .","['45060', '36773', '55838', '47478']",[2]
d0000.s1305.t0002,"Hun har spurt og gravd , om mødre , om [TGT] fedre [TGT] , om barna , kona , elskerinner , jobben , fedrelandet , drømmer , fantasier , sorg , lykke , ære .","['56816', '56525', '47658', '36761']",[1]
d0000.s1305.t0003,"Hun har spurt og gravd , om mødre , om fedre , om barna , [TGT] kona [TGT] , elskerinner , jobben , fedrelandet , drømmer , fantasier , sorg , lykke , ære .","['55846', '55871']",[0]
d0000.s1305.t0004,"Hun har spurt og gravd , om mødre , om fedre , om barna , kona , elskerinner , [TGT] jobben [TGT] , fedrelandet , drømmer , fantasier , sorg , lykke , ære .","['16202', '15988']",[1]
d0000.s1307.t0001,"Det er ovnsbakt piggvar dandert med [TGT] ingefærmarinert [TGT] klasetomatbåter , blomkålpuré drysset med finhakket gressløk , og fransk smørsaus med appelsin og fenikkelsmak .",['43250'],[0]
d0000.s1307.t0003,"Det er ovnsbakt piggvar dandert med ingefærmarinert klasetomatbåter , [TGT] blomkålpuré [TGT] drysset med finhakket gressløk , og fransk smørsaus med appelsin og fenikkelsmak .",['50952'],[0]
d0000.s1307.t0007,"Det er ovnsbakt piggvar dandert med ingefærmarinert klasetomatbåter , blomkålpuré drysset med finhakket gressløk , og fransk [TGT] smørsaus [TGT] med appelsin og fenikkelsmak .",['63472'],[0]
d0000.s1307.t0009,"Det er ovnsbakt piggvar dandert med ingefærmarinert klasetomatbåter , blomkålpuré drysset med finhakket gressløk , og fransk smørsaus med appelsin og [TGT] fenikkelsmak [TGT] .",['6105'],[0]
d0000.s1310.t0001,"At engasjementet er stort , også blant [TGT] artistene [TGT] som gjestet Oslo Spektrum i går , er stjernesopranen Barbara Hendricks et fremragende eksempel på .","['46863', '57710', '57838', '46667']",[2]
d0000.s1310.t0003,"At engasjementet er stort , også blant artistene som gjestet Oslo Spektrum i går , er [TGT] stjernesopranen [TGT] Barbara Hendricks et fremragende eksempel på .",['49941'],[0]
d0000.s1312.t0000,- Et trendy [TGT] navnevalg [TGT] |,['6859'],[0]
d0000.s1313.t0001,Venstresida leder nemlig [TGT] målingene [TGT] med klar margin før valget som skal avholdes 15. september .,"['28896', '13381', '42217']",[1]
d0000.s1313.t0002,Venstresida leder nemlig målingene med [TGT] klar [TGT] margin før valget som skal avholdes 15. september .,"['14285', '6129', '27454', '5460']",[0]
d0000.s1315.t0000,"- [TGT] Kjenner [TGT] du til begrepet mediepanikk ? , spør førsteamanuensis ved Norges Informasjonstekniske Høyskole Faltin Karlsen .","['19153', '32672', '32657', '8340', '43452', '8344', '44181', '18253']",[1]
d0000.s1315.t0002,"- Kjenner du til begrepet mediepanikk ? , [TGT] spør [TGT] førsteamanuensis ved Norges Informasjonstekniske Høyskole Faltin Karlsen .","['31846', '31837', '18809', '31841', '31862', '18813', '31530']",[0]
d0000.s1317.t0000,"Ifølge Unicef og Unfpa [TGT] føder [TGT] afghanske kvinner i gjennomsnitt 6,7 barn , det høyeste tallet i Asia .","['7594', '7877', '19196']",[2]
d0000.s1317.t0001,"Ifølge Unicef og Unfpa føder afghanske kvinner i gjennomsnitt 6,7 barn , det [TGT] høyeste [TGT] tallet i Asia .","['14983', '6419', '14910', '6248', '6378']",[1]
d0000.s1319.t0001,Klassekampen skrev forrige uke at den danske opinionen i økende [TGT] grad [TGT] reagerer negativt på språkbruken i den danske asyl- og innvandringsdebatten .,"['13732', '25908', '13637', '13638', '54930', '13639', '46292', '2375']",[1]
d0000.s1319.t0002,Klassekampen skrev forrige uke at den danske opinionen i økende grad reagerer [TGT] negativt [TGT] på språkbruken i den danske asyl- og innvandringsdebatten .,"['6356', '26108', '15167', '15583', '5889']",[0]
d0000.s1323.t0000,Nå vil dama som ektemannen [TGT] kaller [TGT] « Norges viktigste opprører » ha barn .,"['31773', '31856', '43720', '43859', '43851', '54467', '31829', '54466']",[1]
d0000.s1323.t0001,Nå vil dama som ektemannen kaller « Norges viktigste opprører » ha [TGT] barn [TGT] .,"['46677', '46676', '46642', '56082', '46678', '46751', '46752']",[1]
d0000.s1324.t0000,Du skal i alle fall ikke [TGT] snakke [TGT] om at du har pupper .,"['43486', '31639', '43466', '43493', '16151', '16150', '18424', '43501', '31535', '31529']",[5]
d0000.s1327.t0000,"- Det er en jeg vil skal komme fram på [TGT] scenen [TGT] sammen med meg akkurat nå , sa Erik Poppe da han fikk mikrofonen før premieren på « Hawaii , Oslo » i Haugesund for fire år siden :","['36228', '17186', '9048', '60039', '9106', '8317', '3013']",[4]
d0000.s1328.t0000,"- Det er en [TGT] ting [TGT] som er helt avgjørende akkurat nå , og det er å løfte Danmark ut av den økonomiske krisen vi befinner oss i .","['22118', '58776', '873', '1117', '1116', '846']",[5]
d0000.s1328.t0002,"- Det er en ting som er helt avgjørende akkurat nå , og det er å løfte Danmark ut av den [TGT] økonomiske [TGT] krisen vi befinner oss i .","['5679', '5678']",[1]
d0000.s1329.t0000,Det er her [TGT] møtet [TGT] mellom vår Richard Gere og den prostituerte skjer .,"['60868', '7102', '17176', '30463', '53622']",[2]
d0000.s1331.t0000,Han omtales av enkelte som « Guden Giulio » og skal etter sigende ha [TGT] bygget [TGT] opp mye av sin makt med støtte fra den sicilianske mafiaen .,"['18528', '18544']",[0]
d0000.s1332.t0000,- Er du [TGT] redd [TGT] for at fingrene en dag slutter å virke ?,"['5758', '15734', '5715']",[1]
d0000.s1332.t0002,- Er du redd for at fingrene en dag slutter å [TGT] virke [TGT] ?,"['7303', '28637', '8580', '8328', '19964']",[2]
d0000.s1333.t0000,"Vi har omfavnet konklusjonene til Ytringsfrihetskommisjonen , men egentlig aldri [TGT] diskutert [TGT] grunnlaget for ytringsfriheten , sier Heger .",['43600'],[0]
d0000.s1334.t0001,Den svensk-amerikanske sangerinnen har i mer enn 15 år [TGT] arbeidet [TGT] for FN som goodwill-ambassadør .,['15987'],[0]
d0000.s1335.t0002,"Selv om Bondevik , Høyre-leder Jan Petersen og Venstre-leder Lars Sponheim som ventet [TGT] gir [TGT] en del vage svar , og også noen negative , er tonen i svarbrevet gjennomgående imøtekommende .","['43884', '31581', '18834', '18835', '43883', '31949', '19425', '7925']",[1]
d0000.s1335.t0003,"Selv om Bondevik , Høyre-leder Jan Petersen og Venstre-leder Lars Sponheim som ventet gir en [TGT] del [TGT] vage svar , og også noen negative , er tonen i svarbrevet gjennomgående imøtekommende .","['25976', '786', '29781', '36278', '63104', '13348', '526', '26150', '523', '3', '8856']",[0]
d0000.s1335.t0004,"Selv om Bondevik , Høyre-leder Jan Petersen og Venstre-leder Lars Sponheim som ventet gir en del vage [TGT] svar [TGT] , og også noen negative , er tonen i svarbrevet gjennomgående imøtekommende .","['46886', '17047', '53941', '53911', '29326']",[1]
d0000.s1335.t0005,"Selv om Bondevik , Høyre-leder Jan Petersen og Venstre-leder Lars Sponheim som ventet gir en del vage svar , og også noen [TGT] negative [TGT] , er tonen i svarbrevet gjennomgående imøtekommende .","['5889', '26108', '15167', '15583', '6356']",[4]
d0000.s1335.t0006,"Selv om Bondevik , Høyre-leder Jan Petersen og Venstre-leder Lars Sponheim som ventet gir en del vage svar , og også noen negative , er [TGT] tonen [TGT] i svarbrevet gjennomgående imøtekommende .","['28110', '30186', '14752', '27087', '42700']",[2]
d0000.s1336.t0000,Høyre er også svært glad for at statsråden nå signaliserer økt vilje til å satse på forskning som skal bringe frem såkalt CO2-frie [TGT] gasskraftverk [TGT] .,['52034'],[0]
d0000.s1337.t0000,"Spredningen muliggjøres av [TGT] økonomisk [TGT] støtte fra høyreorienterte organisasjoner , og samarbeid med ulike mediebedrifter og grasrotorganisasjoner .","['5678', '5679']",[0]
d0000.s1337.t0001,"Spredningen muliggjøres av økonomisk [TGT] støtte [TGT] fra høyreorienterte organisasjoner , og samarbeid med ulike mediebedrifter og grasrotorganisasjoner .","['40843', '52458', '40857', '16272', '8835', '26900', '16270', '40160', '11571', '40858']",[5]
d0000.s1337.t0002,"Spredningen muliggjøres av økonomisk støtte fra høyreorienterte organisasjoner , og [TGT] samarbeid [TGT] med ulike mediebedrifter og grasrotorganisasjoner .","['28466', '28467']",[0]
d0000.s1337.t0004,"Spredningen muliggjøres av økonomisk støtte fra høyreorienterte organisasjoner , og samarbeid med ulike [TGT] mediebedrifter [TGT] og grasrotorganisasjoner .",['10292'],[0]
d0000.s1339.t0000,"Sånn er det vel alltid , men jeg [TGT] tror [TGT] kanskje heller at dette vekker nysgjerrigheten hos enkelte som vil finne ut av dette selv .",['32656'],[0]
d0000.s1339.t0001,"Sånn er det vel alltid , men jeg tror kanskje heller at dette vekker nysgjerrigheten hos enkelte som vil [TGT] finne [TGT] ut av dette selv .","['54295', '32654', '18830', '31927', '44170', '44113', '20003', '18731']",[1]
d0000.s1340.t0000,"Det [TGT] finnes [TGT] fattige i alle land , men det er særlig fattige mennesker i fattige land FN konsentrerer seg om .",['847'],[0]
d0000.s1340.t0001,"Det finnes [TGT] fattige [TGT] i alle land , men det er særlig fattige mennesker i fattige land FN konsentrerer seg om .","['5806', '14633', '5910', '15183']",[1]
d0000.s1340.t0002,"Det finnes fattige i alle [TGT] land [TGT] , men det er særlig fattige mennesker i fattige land FN konsentrerer seg om .","['1672', '22795', '22792', '8903', '22794']",[2]
d0000.s1340.t0003,"Det finnes fattige i alle land , men det er særlig [TGT] fattige [TGT] mennesker i fattige land FN konsentrerer seg om .","['15183', '5910', '14633', '5806']",[2]
d0000.s1340.t0004,"Det finnes fattige i alle land , men det er særlig fattige [TGT] mennesker [TGT] i fattige land FN konsentrerer seg om .","['9285', '36831', '49503']",[1]
d0000.s1340.t0005,"Det finnes fattige i alle land , men det er særlig fattige mennesker i [TGT] fattige [TGT] land FN konsentrerer seg om .","['5910', '5806', '15183', '14633']",[3]
d0000.s1340.t0006,"Det finnes fattige i alle land , men det er særlig fattige mennesker i fattige [TGT] land [TGT] FN konsentrerer seg om .","['22794', '22795', '8903', '1672', '22792']",[4]
d0000.s1342.t0000,"Her har mange av Vamps [TGT] sanger [TGT] både blitt skrevet og spilt inn , og på ei trehylle over kontorpulten står resultatet :","['25814', '52840', '46205', '2821', '30207', '15993']",[2]
d0000.s1342.t0001,"Her har mange av Vamps sanger både blitt [TGT] skrevet [TGT] og spilt inn , og på ei trehylle over kontorpulten står resultatet :","['18237', '43208', '30790', '7813', '18297', '18296', '43206', '18298']",[0]
d0000.s1343.t0000,"Pressetalsperson Ronny Alte ( NDL ) mener imidlertid at deres organisasjon ikke kan koples til nynazisme , og at de tar avstand fra [TGT] vold [TGT] og oppfordring til vold .","['6730', '6726']",[1]
d0000.s1345.t0000,- Og da tenker jeg blant annet på spørsmål knyttet til hvilken type [TGT] rettighet [TGT] dette er .,"['4436', '12760']",[0]
d0000.s1348.t0000,"Han leverte [TGT] klær [TGT] til kongehuset , NRK og de norske OL-troppene .",['11'],[0]
d0000.s1350.t0000,[TGT] Vold [TGT] og voldsromantikk er en del av deres retorikk .,"['6726', '6730']",[0]
d0000.s1354.t0000,- Jeg er overrasket over at jeg [TGT] synes [TGT] det er så gøy med alle disse kostymene .,"['19963', '8328', '20003']",[2]
d0000.s1354.t0001,- Jeg er overrasket over at jeg synes det er så gøy med alle disse [TGT] kostymene [TGT] .,"['909', '34357']",[1]
d0000.s1356.t0000,"Det er viktig å lage noe som er spesielt , som gjør at folk snur seg og [TGT] spør [TGT] « Hva var det ? » .","['31841', '31837', '31846', '18813', '31530', '18809', '31862']",[2]
d0000.s1357.t0000,Det er nemlig ikke alltid du har tid til å [TGT] skifte [TGT] etter en konkurranse før du må reise videre .,"['7253', '7252', '32225', '7941', '20323', '7577', '30693', '31178', '17508', '7818', '7254']",[3]
d0000.s1357.t0001,Det er nemlig ikke alltid du har tid til å skifte etter en [TGT] konkurranse [TGT] før du må reise videre .,"['53590', '29603', '16005']",[0]
d0000.s1361.t0000,[TGT] Filmregissør [TGT] Erik Poppe ( 48 ) mener han må være kongen av føling i fjæra .,['47324'],[0]
d0000.s1361.t0001,Filmregissør Erik Poppe ( 48 ) [TGT] mener [TGT] han må være kongen av føling i fjæra .,"['44124', '31595', '20003', '54592']",[2]
d0000.s1363.t0001,"Statsmakter , [TGT] kongelige [TGT] og familie |","['5535', '15412', '14917']",[0]
d0000.s1363.t0002,"Statsmakter , kongelige og [TGT] familie [TGT] |","['968', '40', '39', '12']",[3]
d0000.s1364.t0000,Jeg ser på ingen [TGT] måte [TGT] ned på dem som ser de filmene .,"['28173', '799', '809', '54932', '5333']",[1]
d0000.s1365.t0000,"- Jeg [TGT] tror [TGT] alle som har vært i konfliktområder der folk skyter med skarpt mot hverandre , ikke liker lyden av eksplosjoner og skudd .",['32656'],[0]
d0000.s1366.t0000,"De er vant til bra [TGT] hockey [TGT] fra «Elitserien» , men dette er ikke bra hockey , det er hockey på aller høyeste nivå .",['60742'],[0]
d0000.s1366.t0001,"De er vant til bra hockey fra «Elitserien» , men dette er ikke bra [TGT] hockey [TGT] , det er hockey på aller høyeste nivå .",['60742'],[0]
d0000.s1366.t0002,"De er vant til bra hockey fra «Elitserien» , men dette er ikke bra hockey , det er [TGT] hockey [TGT] på aller høyeste nivå .",['60742'],[0]
d0000.s1367.t0001,Senere lanseres trolig [TGT] krav [TGT] om en generell samarbeidsavtale .,"['35306', '40161', '53455', '60447', '4536', '52816', '41634', '60452']",[5]
d0000.s1367.t0002,Senere lanseres trolig krav om en [TGT] generell [TGT] samarbeidsavtale .,['6434'],[0]
d0000.s1369.t0000,"Det var leit å [TGT] se [TGT] reptiler lide på denne måten , skriver Gånev i en e-post til bt.no .","['32671', '20033', '30982', '32677', '18044', '18042', '8339', '32637']",[6]
d0000.s1369.t0002,"Det var leit å se reptiler [TGT] lide [TGT] på denne måten , skriver Gånev i en e-post til bt.no .","['54626', '18719', '54587']",[1]
d0000.s1369.t0003,"Det var leit å se reptiler lide på denne [TGT] måten [TGT] , skriver Gånev i en e-post til bt.no .","['799', '28173', '809', '5333', '54932']",[0]
d0000.s1370.t0000,"Føler hun en forpliktelse overfor de [TGT] velgerne [TGT] som stemte på Senterpartiet og regjeringspartiene under forutsetning av at Statoil fortsatt skulle være et statlig selskap , eller mener hun at det er gitt Regjeringen den fullmakt at man når det gjelder en så stor del av vår formue , et så viktig spørsmål i strukturpolitikken og den økonomiske politikk , uten videre kan legge ut på – skal man si – å endre standpunkt ?",['46847'],[0]
d0000.s1370.t0003,"Føler hun en forpliktelse overfor de velgerne som stemte på Senterpartiet og regjeringspartiene under forutsetning av at Statoil fortsatt skulle være et statlig [TGT] selskap [TGT] , eller mener hun at det er gitt Regjeringen den fullmakt at man når det gjelder en så stor del av vår formue , et så viktig spørsmål i strukturpolitikken og den økonomiske politikk , uten videre kan legge ut på – skal man si – å endre standpunkt ?","['4406', '1061', '53622', '60913', '9301', '1704', '14550', '4407', '60922', '47165', '29191']",[5]
d0000.s1370.t0004,"Føler hun en forpliktelse overfor de velgerne som stemte på Senterpartiet og regjeringspartiene under forutsetning av at Statoil fortsatt skulle være et statlig selskap , eller mener hun at det er gitt Regjeringen den fullmakt at man når det gjelder en så stor [TGT] del [TGT] av vår formue , et så viktig spørsmål i strukturpolitikken og den økonomiske politikk , uten videre kan legge ut på – skal man si – å endre standpunkt ?","['786', '25976', '26150', '8856', '36278', '523', '13348', '526', '63104', '3', '29781']",[8]
d0000.s1370.t0005,"Føler hun en forpliktelse overfor de velgerne som stemte på Senterpartiet og regjeringspartiene under forutsetning av at Statoil fortsatt skulle være et statlig selskap , eller mener hun at det er gitt Regjeringen den fullmakt at man når det gjelder en så stor del av vår formue , et så viktig spørsmål i strukturpolitikken og den økonomiske [TGT] politikk [TGT] , uten videre kan legge ut på – skal man si – å endre standpunkt ?","['28812', '4714', '60508', '3292', '15998']",[4]
d0000.s1370.t0006,"Føler hun en forpliktelse overfor de velgerne som stemte på Senterpartiet og regjeringspartiene under forutsetning av at Statoil fortsatt skulle være et statlig selskap , eller mener hun at det er gitt Regjeringen den fullmakt at man når det gjelder en så stor del av vår formue , et så viktig spørsmål i strukturpolitikken og den økonomiske politikk , uten videre kan legge ut på – skal man si – å [TGT] endre [TGT] standpunkt ?","['7915', '828', '17813']",[0]
d0000.s1372.t0000,[TGT] Ber [TGT] om hjelp :,"['43713', '64276', '31859', '54470', '31836']",[2]
d0000.s1373.t0000,"Hun har gitt meg [TGT] tro [TGT] og håp , og jeg ville hun skulle være her i kveld , sa en beveget regissør .","['32583', '6455', '54644', '53177', '53230', '53175', '53176', '32661', '32656', '54674', '14233', '32660', '32584', '53178']",[6]
d0000.s1373.t0001,"Hun har gitt meg tro og [TGT] håp [TGT] , og jeg ville hun skulle være her i kveld , sa en beveget regissør .","['47315', '41038']",[1]
d0000.s1375.t0000,- Får de andre selv bestemme hva de skal ha på seg på [TGT] scenen [TGT] ?,"['3013', '36228', '9048', '17186', '60039', '9106', '8317']",[5]
d0000.s1376.t0000,"Det er [TGT] tidligere [TGT] prosjekter om onkelen med glassøyet , sønnen som leker krig med en kamerat og dattera som krangler om å få lese Donald .",['15502'],[0]
d0000.s1376.t0002,"Det er tidligere prosjekter om onkelen med glassøyet , [TGT] sønnen [TGT] som leker krig med en kamerat og dattera som krangler om å få lese Donald .","['56565', '56514', '56475', '62279']",[2]
d0000.s1376.t0003,"Det er tidligere prosjekter om onkelen med glassøyet , sønnen som leker krig med en kamerat og [TGT] dattera [TGT] som krangler om å få lese Donald .","['62841', '56062', '61819', '55845']",[2]
d0000.s1378.t0000,SV [TGT] har [TGT] allerede utpekt sine komitéledere :,"['788', '32068', '25209', '18909', '44180', '8603', '19192', '20015']",[2]
d0000.s1380.t0000,Faren hennes fikk en sjelden variant av Parkinsons og [TGT] døde [TGT] for to og et halvt år siden .,"['7683', '7681', '7682']",[1]
d0000.s1380.t0001,Faren hennes fikk en sjelden variant av Parkinsons og døde for to og et [TGT] halvt [TGT] år siden .,['6158'],[0]
d0000.s1381.t0000,Og enkelte [TGT] hevder [TGT] at ansvarsfordelingen er blitt pulverisert .,"['43707', '31651']",[0]
d0000.s1383.t0000,Hverdagen er jo mye viktigere enn [TGT] festen [TGT] .,"['14457', '41976', '60922']",[2]
d0000.s1387.t0000,"Sammen med Linn Skåber har hun intervjuet alle de seks mennene i [TGT] stykket [TGT] , deres venner , familie og kollegaer .","['2816', '22114', '8822', '40810', '2443', '23603', '47631', '25989', '22115', '34208', '433', '2444', '8805', '434']",[1]
d0000.s1390.t0000,I enkelte drapssaker tråkket jeg over noen [TGT] etiske [TGT] og moralske grenser jeg har som person .,['6193'],[0]
d0000.s1390.t0001,I enkelte drapssaker tråkket jeg over noen etiske og moralske grenser jeg har som [TGT] person [TGT] .,"['47123', '47142', '56806', '5258', '47116', '36886', '36831']",[6]
d0000.s1392.t0001,Gjerne P2 i nærheten - med klassisk formiddagskonsert og kanskje noen [TGT] aviser [TGT] .,"['1779', '10291', '21979']",[2]
d0000.s1394.t0000,"- Det er veldig [TGT] hyggelig [TGT] , Erik , sa faren og tok en pause :",['15460'],[0]
d0000.s1396.t0000,"Det var ikke gått 15 [TGT] minutter [TGT] fra jeg skrev avsnittet over , til en reporter fra Sky News hadde resirkulert «fanatikere» og brukt det om Gaddafis folk .",['12534'],[0]
d0000.s1396.t0001,"Det var ikke gått 15 minutter fra jeg [TGT] skrev [TGT] avsnittet over , til en reporter fra Sky News hadde resirkulert «fanatikere» og brukt det om Gaddafis folk .","['18237', '30790', '43206', '18296', '18298', '7813', '18297', '43208']",[0]
d0000.s1397.t0000,"Etter at 17 av 19 [TGT] fylkeslag [TGT] i Fr.p. har anbefalt en slik regjering , og etter at Fr.p. har fått innfridd sine krav til komitéledere i Stortinget , blir svaret ganske sikkert positivt .",['56'],[0]
d0000.s1397.t0001,"Etter at 17 av 19 fylkeslag i Fr.p. [TGT] har [TGT] anbefalt en slik regjering , og etter at Fr.p. har fått innfridd sine krav til komitéledere i Stortinget , blir svaret ganske sikkert positivt .","['32068', '25209', '19192', '8603', '20015', '788', '18909', '44180']",[1]
d0000.s1397.t0003,"Etter at 17 av 19 fylkeslag i Fr.p. har anbefalt en slik [TGT] regjering [TGT] , og etter at Fr.p. har fått innfridd sine krav til komitéledere i Stortinget , blir svaret ganske sikkert positivt .",['1408'],[0]
d0000.s1397.t0004,"Etter at 17 av 19 fylkeslag i Fr.p. har anbefalt en slik regjering , og etter at Fr.p. [TGT] har [TGT] fått innfridd sine krav til komitéledere i Stortinget , blir svaret ganske sikkert positivt .","['20015', '25209', '788', '44180', '18909', '19192', '32068', '8603']",[1]
d0000.s1397.t0005,"Etter at 17 av 19 fylkeslag i Fr.p. har anbefalt en slik regjering , og etter at Fr.p. har [TGT] fått [TGT] innfridd sine krav til komitéledere i Stortinget , blir svaret ganske sikkert positivt .","['18893', '18464', '18188', '18469', '7736', '30989', '7823', '31901', '7731', '31092', '833', '7732', '19191']",[3]
d0000.s1397.t0006,"Etter at 17 av 19 fylkeslag i Fr.p. har anbefalt en slik regjering , og etter at Fr.p. har fått innfridd sine [TGT] krav [TGT] til komitéledere i Stortinget , blir svaret ganske sikkert positivt .","['4536', '52816', '53455', '60447', '35306', '60452', '40161', '41634']",[1]
d0000.s1397.t0008,"Etter at 17 av 19 fylkeslag i Fr.p. har anbefalt en slik regjering , og etter at Fr.p. har fått innfridd sine krav til komitéledere i Stortinget , blir [TGT] svaret [TGT] ganske sikkert positivt .","['46886', '53911', '53941', '29326', '17047']",[3]
d0000.s1397.t0010,"Etter at 17 av 19 fylkeslag i Fr.p. har anbefalt en slik regjering , og etter at Fr.p. har fått innfridd sine krav til komitéledere i Stortinget , blir svaret ganske sikkert [TGT] positivt [TGT] .","['14924', '6317', '15013']",[1]
d0000.s1398.t0000,"Det som for tre [TGT] måneder [TGT] siden begynte som isolerte boikotter av undervisningen av studenter som krevde reformer av Chiles utdanningssystem , har utviklet seg til en massebevegelse .","['12532', '3612']",[1]
d0000.s1398.t0001,"Det som for tre måneder siden begynte som isolerte boikotter av undervisningen av studenter som [TGT] krevde [TGT] reformer av Chiles utdanningssystem , har utviklet seg til en massebevegelse .","['31851', '31848', '18811', '18806']",[2]
d0000.s1398.t0002,"Det som for tre måneder siden begynte som isolerte boikotter av undervisningen av studenter som krevde reformer av Chiles utdanningssystem , har [TGT] utviklet [TGT] seg til en massebevegelse .","['43233', '7589', '7293', '7297']",[3]
d0000.s1400.t0000,Men [TGT] tonen [TGT] i svarbrevet er preget av at de tre partiene ikke bare har innsett at de er avhengige av Hagens parti for å komme til makten .,"['27087', '14752', '30186', '28110', '42700']",[1]
d0000.s1400.t0007,Men tonen i svarbrevet er preget av at de tre partiene ikke bare har innsett at de er avhengige av Hagens parti for å [TGT] komme [TGT] til makten .,"['7563', '18734', '18194', '18672', '31131', '18195', '18193', '31232', '18192']",[1]
d0000.s1400.t0008,Men tonen i svarbrevet er preget av at de tre partiene ikke bare har innsett at de er avhengige av Hagens parti for å komme til [TGT] makten [TGT] .,"['24913', '30328', '36995', '49987', '1719', '27674']",[5]
d0000.s1401.t0000,Ikke rart NHL er interessert i det europeiske [TGT] markedet [TGT] .,"['4475', '22769', '41495']",[0]
